°üÍ·,x,y,z
4,24,31,-311
4,40,35,-319
4,63,51,-336
4,64,67,-369
4,38,70,-365
4,23,60,-370
4,15,54,-360
4,12,49,-361
4,17,48,-346
4,24,40,-335
4,24,39,-308
4,22,41,-306
4,31,39,-325
4,55,48,-335
4,56,60,-360
4,43,54,-372
4,35,56,-368
5,31,60,-364
5,14,60,-362
5,8,49,-359
5,16,40,-333
5,19,39,-301
5,24,33,-308
0,12,46,-344
0,22,38,-340
0,23,39,-309
0,24,47,-309
0,31,36,-328
0,40,51,-330
0,51,59,-354
0,39,56,-369
0,35,55,-369
0,30,62,-360
0,15,62,-360
0,8,55,-356
0,19,49,-337
0,24,47,-324
0,24,43,-308
0,32,38,-322
0,46,41,-322
0,56,60,-336
0,46,70,-368
0,28,56,-377
0,30,63,-360
0,24,70,-359
0,15,62,-365
0,19,54,-353
0,33,48,-320
1,28,49,-301
1,28,41,-318
1,48,33,-336
1,55,49,-337
1,51,65,-360
1,39,79,-369
1,24,79,-362
1,12,63,-353
1,12,56,-353
1,15,51,-346
1,16,39,-311
1,24,41,-305
1,41,38,-329
1,56,46,-340
1,60,59,-351
1,44,79,-372
1,25,84,-360
1,12,65,-356
1,7,51,-360
1,15,44,-356
1,20,44,-333
1,24,41,-305
1,24,39,-311
1,44,31,-329
1,48,48,-333
2,47,63,-360
2,46,73,-370
2,38,65,-360
2,22,51,-359
2,12,48,-360
2,8,40,-356
2,22,31,-335
2,25,33,-303
2,33,32,-306
2,46,33,-324
2,56,49,-335
2,56,67,-357
2,44,63,-372
2,38,44,-369
2,35,35,-360
2,33,27,-360
2,24,30,-349
2,23,31,-333
2,27,32,-313
2,27,30,-313
2,39,38,-324
2,62,39,-341
2,60,49,-346
2,57,35,-367
2,47,28,-369
3,38,30,-357
3,24,28,-364
3,24,28,-354
3,30,31,-336
3,30,35,-312
3,28,35,-309
3,36,35,-320
3,51,39,-340
3,63,33,-357
3,64,19,-370
3,56,15,-372
3,49,23,-362
3,24,36,-356
3,3,39,-352
3,12,38,-345
3,25,33,-313
3,35,28,-301
3,44,27,-313
3,56,28,-335
3,62,30,-357
3,56,25,-362
3,47,20,-369
3,39,30,-370
3,24,39,-360
3,8,36,-359
4,15,38,-338
4,19,36,-306
4,24,31,-312
4,35,28,-324
4,60,24,-346
4,63,24,-354
4,51,24,-365
4,40,28,-369
4,24,33,-361
4,12,36,-352
4,11,35,-349
4,17,33,-321
4,19,33,-305
4,19,31,-314
4,38,28,-333
4,57,31,-354
4,60,24,-362
4,46,24,-369
4,35,28,-369
4,15,38,-353
4,7,38,-353
4,8,38,-333
4,15,30,-308
4,20,31,-305
4,25,31,-325
5,47,36,-338
5,56,35,-353
5,51,28,-375
5,38,16,-365
5,31,30,-369
5,16,36,-368
5,3,36,-340
5,7,41,-312
5,12,38,-304
5,27,31,-321
5,48,30,-345
5,63,28,-346
5,56,22,-361
5,38,28,-369
5,30,33,-365
5,15,41,-354
5,7,44,-353
5,7,36,-336
5,14,35,-305
5,23,32,-308
5,33,31,-324
5,51,35,-345
5,54,31,-353
5,47,24,-369
5,35,31,-367
0,19,39,-368
0,9,35,-361
0,4,32,-345
0,7,44,-313
0,11,39,-305
0,25,31,-317
0,47,28,-338
0,65,35,-345
0,56,28,-362
0,35,24,-368
0,28,35,-365
0,11,44,-360
0,1,41,-360
0,7,44,-325
0,12,41,-304
0,20,33,-313
0,35,19,-346
0,63,30,-349
0,55,32,-360
0,33,28,-365
0,19,39,-361
0,12,40,-362
0,7,40,-359
0,15,35,-343
0,22,38,-301
1,19,39,-308
1,31,35,-321
1,57,31,-336
1,63,35,-352
1,40,24,-369
1,28,30,-372
1,16,39,-365
1,14,39,-370
1,14,39,-353
1,12,38,-311
1,15,33,-305
1,24,28,-314
1,48,31,-329
1,67,33,-348
1,56,35,-369
1,40,32,-365
1,24,38,-364
1,15,38,-364
1,7,33,-356
1,14,35,-340
1,19,38,-306
1,24,35,-301
1,35,35,-320
1,55,33,-343
1,62,31,-351
2,51,22,-370
2,41,25,-370
2,31,30,-369
2,15,44,-360
2,7,48,-359
2,3,39,-328
2,12,36,-296
2,24,30,-308
2,41,32,-320
2,60,31,-345
2,63,24,-360
2,48,22,-362
2,31,31,-368
2,15,43,-369
2,6,44,-354
2,9,38,-351
2,14,33,-324
2,19,36,-296
2,25,32,-313
2,40,35,-330
2,55,32,-351
2,57,28,-367
2,51,24,-376
2,39,28,-369
2,19,41,-364
3,3,44,-360
3,11,41,-346
3,14,38,-317
3,23,32,-305
3,28,35,-313
3,40,35,-332
3,56,35,-345
3,54,25,-359
3,40,28,-369
3,31,35,-365
3,25,39,-362
3,15,41,-353
3,8,39,-346
3,14,35,-324
3,19,35,-308
3,19,35,-311
3,30,32,-329
3,49,28,-353
3,57,25,-356
3,46,23,-370
3,40,31,-369
3,24,39,-361
3,3,44,-353
3,3,43,-345
3,8,33,-321
4,16,31,-305
4,23,31,-313
4,40,28,-335
4,60,30,-345
4,56,24,-359
4,38,20,-369
4,31,31,-360
4,24,39,-369
4,3,43,-351
4,0,36,-327
4,6,40,-311
4,15,31,-308
4,33,25,-330
4,56,24,-353
4,63,24,-360
4,44,19,-362
4,35,28,-364
4,14,38,-364
4,-1,38,-352
4,1,35,-340
4,12,38,-312
4,15,35,-308
4,31,35,-320
4,46,31,-336
4,56,25,-345
5,56,22,-362
5,44,19,-372
5,32,31,-369
5,22,38,-369
5,9,40,-349
5,6,44,-338
5,7,39,-313
5,17,35,-305
5,25,35,-317
5,38,30,-333
5,54,22,-353
5,60,19,-360
5,49,24,-378
5,35,31,-369
5,24,39,-365
5,6,41,-356
5,3,38,-345
5,9,36,-324
5,19,33,-304
5,28,31,-306
5,38,28,-328
5,54,28,-349
5,56,24,-357
5,49,24,-365
5,32,33,-369
0,24,36,-372
0,24,56,-353
0,14,39,-349
0,12,35,-330
0,19,35,-305
0,24,31,-313
0,32,33,-321
0,47,31,-340
0,52,28,-354
0,46,14,-372
0,36,22,-372
0,31,31,-368
0,15,47,-362
0,6,46,-346
0,9,39,-333
0,12,33,-311
0,8,35,-305
0,24,33,-317
0,49,30,-340
0,60,28,-349
0,52,28,-362
0,36,28,-372
0,24,40,-364
0,12,40,-352
0,8,31,-356
1,7,28,-327
1,7,40,-305
1,15,43,-313
1,30,46,-324
1,51,36,-349
1,57,24,-348
1,48,15,-367
1,38,24,-370
1,19,40,-362
1,-4,54,-359
1,-7,49,-337
1,8,41,-320
1,24,31,-322
1,39,27,-329
1,51,30,-345
1,48,30,-359
1,28,31,-343
1,17,35,-349
1,22,39,-359
1,31,39,-352
1,32,40,-353
1,8,39,-351
1,17,44,-322
1,31,39,-335
1,24,31,-360
2,24,31,-336
2,33,32,-338
2,38,31,-351
2,33,32,-345
2,19,40,-328
2,9,39,-329
2,14,39,-322
2,24,35,-324
2,39,31,-346
2,48,31,-356
2,49,28,-369
2,44,35,-372
2,22,44,-353
2,6,48,-360
2,7,40,-352
2,17,33,-332
2,24,30,-320
2,25,31,-313
2,31,33,-314
2,36,41,-330
2,46,41,-353
2,47,32,-354
2,39,31,-370
2,31,38,-367
2,20,44,-362
4,35,32,-333
4,48,24,-353
4,59,14,-360
4,63,-4,-353
4,52,-13,-360
4,46,-16,-356
4,44,3,-361
4,39,24,-360
4,27,38,-353
4,15,38,-336
0,6,57,-364
0,14,51,-360
0,9,39,-335
0,14,31,-313
0,27,39,-297
0,35,49,-319
0,48,57,-337
0,57,63,-351
0,60,63,-362
0,48,68,-385
1,31,67,-369
1,15,56,-360
1,3,51,-353
1,3,44,-335
1,4,40,-308
1,12,44,-305
1,30,46,-324
1,47,48,-327
1,60,48,-346
1,63,56,-369
1,51,67,-377
1,35,78,-369
1,15,71,-357
1,1,60,-356
1,4,48,-336
1,6,31,-325
1,11,30,-308
1,24,41,-306
1,41,49,-328
1,52,56,-343
1,56,63,-360
1,48,71,-369
1,35,70,-372
1,23,63,-362
1,11,55,-359
2,3,44,-345
2,-4,36,-328
2,-1,31,-303
2,15,41,-304
2,28,51,-328
2,55,56,-345
2,63,60,-349
2,56,71,-370
2,31,72,-373
2,15,67,-360
2,7,55,-356
2,-2,47,-341
2,1,35,-324
2,7,31,-304
2,16,39,-317
2,35,49,-332
2,48,56,-336
2,54,62,-356
2,46,63,-372
2,33,63,-376
2,25,60,-368
2,14,60,-356
2,8,54,-341
2,3,48,-336
2,6,35,-319
3,11,39,-300
3,24,39,-320
3,39,47,-336
3,52,55,-351
3,54,55,-362
3,47,67,-377
4,56,60,-352
4,65,57,-356
4,55,63,-381
4,31,67,-375
4,14,60,-362
4,-1,54,-352
4,-2,46,-332
4,-1,39,-327
4,3,31,-308
4,19,39,-304
4,28,51,-328
4,43,54,-344
4,51,59,-351
4,48,59,-368
1,24,39,-333
1,25,55,-369
1,12,67,-380
1,9,76,-365
1,-8,68,-367
1,-16,63,-354
1,-23,48,-353
1,-17,25,-333
1,-13,19,-309
1,3,12,-308
1,8,15,-319
1,15,19,-324
1,14,39,-337
1,19,56,-361
1,15,71,-385
1,12,79,-360
1,-2,71,-360
2,-24,67,-353
2,-29,39,-352
2,-20,20,-322
2,-15,12,-301
2,3,14,-309
2,14,14,-327
2,19,25,-337
2,24,48,-353
2,15,71,-372
2,1,84,-372
2,-8,79,-369
2,-17,65,-360
2,-23,46,-360
2,-25,28,-328
2,-20,12,-314
2,-5,12,-298
2,7,16,-314
2,14,15,-328
2,19,39,-329
2,15,56,-365
2,12,76,-385
2,3,79,-368
2,-8,73,-362
2,-29,65,-361
2,-29,44,-345
3,-23,23,-329
3,-12,7,-312
3,-4,17,-296
3,7,20,-322
3,16,19,-333
3,19,44,-321
3,12,60,-372
3,7,78,-378
3,-2,76,-367
3,-17,68,-362
3,-25,48,-361
3,-31,39,-340
3,-21,15,-321
3,-13,15,-298
3,1,28,-306
3,16,17,-337
3,24,27,-320
3,12,51,-343
3,7,63,-386
3,-1,70,-369
3,-1,65,-362
3,-15,67,-361
3,-25,56,-356
3,-26,33,-336
3,-20,9,-321
4,-9,8,-308
4,-5,25,-303
4,11,22,-329
4,19,28,-327
4,15,44,-353
4,12,65,-385
4,0,72,-362
4,-13,71,-362
4,-25,63,-360
4,-29,47,-353
4,-24,28,-333
4,-15,14,-306
4,-5,14,-296
4,7,12,-320
4,16,19,-324
4,23,39,-337
4,15,56,-376
4,-1,67,-378
4,-4,71,-362
4,-17,63,-362
4,-31,60,-360
4,-24,43,-340
4,-20,17,-317
4,-13,15,-297
4,-2,12,-314
5,15,15,-328
5,22,31,-330
5,24,47,-356
5,12,64,-386
5,-4,79,-362
5,-15,76,-362
5,-31,65,-365
5,-32,39,-348
5,-24,19,-319
5,-10,8,-305
5,-8,14,-296
5,12,14,-328
5,15,24,-328
5,19,41,-328
5,12,60,-376
5,-7,78,-381
5,-8,72,-360
5,-15,63,-365
5,-29,47,-360
5,-26,25,-335
5,-13,9,-324
5,-8,14,-303
5,-7,28,-304
5,7,23,-333
5,15,35,-324
0,17,48,-341
0,19,57,-416
0,1,71,-375
0,-8,65,-360
0,-26,65,-365
0,-40,43,-353
0,-25,19,-328
0,-17,12,-301
0,-5,20,-292
0,12,15,-327
0,20,27,-321
0,30,40,-341
0,25,64,-400
0,-2,81,-365
0,-15,76,-365
0,-31,63,-369
0,-20,35,-360
0,-18,19,-328
0,-16,12,-306
0,-4,14,-298
0,15,11,-328
0,15,15,-327
0,24,44,-324
0,16,55,-380
0,-7,67,-362
1,-5,76,-353
1,-10,59,-368
1,-25,44,-354
1,-31,35,-340
1,-16,19,-327
1,-12,16,-302
1,3,7,-300
1,16,6,-328
1,15,28,-324
1,17,48,-359
1,14,59,-391
1,7,73,-360
1,-9,67,-367
1,-25,70,-353
1,-25,39,-357
1,-25,12,-320
1,-15,3,-296
1,-5,14,-306
1,15,12,-324
1,24,17,-340
1,19,55,-341
1,12,73,-392
1,3,78,-365
1,-8,71,-367
1,-26,56,-360
2,-26,32,-353
2,-23,14,-324
2,-16,7,-297
2,-2,8,-309
2,20,-1,-328
2,28,22,-324
2,19,48,-359
2,9,67,-385
2,-1,79,-365
2,-13,79,-365
2,-16,60,-356
2,-18,35,-354
2,-13,19,-328
2,-13,9,-303
2,1,8,-304
2,15,4,-325
2,24,22,-317
2,22,49,-344
2,20,71,-386
2,11,73,-372
2,-1,67,-367
2,-15,55,-362
2,-20,44,-345
2,-18,30,-341
2,-10,14,-317
3,-1,16,-303
3,12,15,-317
3,16,15,-327
3,19,36,-333
3,23,60,-365
3,15,79,-375
3,15,72,-365
3,3,63,-364
3,-13,46,-354
3,-16,28,-338
3,-24,17,-325
3,-16,15,-301
3,7,12,-317
3,23,16,-324
3,33,44,-332
3,35,62,-383
3,24,79,-377
3,7,75,-360
3,-8,60,-365
3,-16,44,-360
3,-12,30,-341
3,-8,23,-328
3,-1,23,-314
3,7,31,-305
3,19,28,-328
4,27,39,-327
4,25,59,-349
4,15,68,-372
4,14,65,-372
4,11,62,-361
4,3,49,-360
4,-8,40,-349
4,-9,38,-328
4,-2,30,-330
4,6,33,-313
4,12,39,-320
4,15,38,-329
4,8,39,-324
4,9,55,-345
4,15,60,-377
4,24,59,-370
4,22,62,-361
4,8,59,-360
4,-5,47,-345
4,-8,39,-333
4,-8,28,-328
4,-8,31,-324
4,6,41,-329
4,15,48,-340
4,16,56,-340
5,8,54,-337
5,-1,48,-340
5,-4,44,-340
5,-1,41,-343
5,-1,46,-345
5,-1,51,-344
5,6,48,-343
5,7,47,-336
5,11,39,-340
5,7,41,-338
0,7,46,-341
0,23,48,-340
0,7,46,-336
0,3,39,-340
0,3,35,-351
0,7,43,-337
0,4,51,-336
0,-1,47,-333
0,-2,35,-333
0,-4,31,-349
0,7,28,-348
0,17,40,-343
0,28,51,-361
0,28,56,-361
0,17,62,-353
0,15,51,-369
0,6,59,-349
0,3,56,-336
0,-7,40,-324
0,3,31,-319
0,12,28,-333
0,28,25,-338
0,40,24,-338
0,35,44,-349
0,31,56,-370
1,12,68,-356
1,-8,71,-340
1,-8,52,-336
1,9,35,-336
1,28,24,-359
1,39,31,-354
1,35,32,-346
1,22,41,-346
1,3,55,-345
1,-8,56,-343
1,-7,48,-313
1,-4,35,-298
1,17,32,-320
1,39,32,-349
5,-2,46,-344
5,-1,43,-345
5,4,41,-348
5,6,41,-340
5,-1,48,-343
5,3,47,-345
5,1,48,-340
5,3,46,-341
5,4,44,-345
5,3,39,-340
5,3,39,-340
5,-1,39,-346
5,-2,44,-340
1,48,54,-365
1,35,52,-360
1,12,56,-356
1,-8,51,-365
1,-16,55,-345
1,-8,47,-309
1,6,39,-317
1,31,35,-340
1,55,33,-343
1,51,39,-340
2,41,46,-349
2,30,51,-361
2,17,60,-360
2,7,63,-354
2,12,51,-353
2,30,54,-343
2,39,48,-343
2,31,49,-340
2,27,51,-309
2,25,48,-328
2,19,48,-360
2,25,55,-336
2,36,54,-340
2,44,56,-362
2,28,60,-353
2,6,56,-336
2,3,49,-317
2,12,46,-324
2,25,46,-328
2,49,49,-337
2,62,60,-349
2,55,67,-356
2,44,70,-365
2,28,71,-356
3,11,60,-360
3,9,46,-353
3,15,44,-336
3,20,46,-313
3,19,49,-305
3,28,48,-317
3,47,51,-336
3,62,55,-346
3,63,60,-356
3,51,63,-369
3,35,65,-365
3,15,65,-357
3,4,51,-365
3,1,39,-353
3,12,31,-313
3,19,40,-297
3,35,44,-317
3,62,48,-336
3,71,57,-346
3,67,71,-360
3,55,75,-364
3,31,76,-364
3,15,67,-357
3,3,56,-360
3,7,35,-346
4,12,15,-304
4,20,19,-308
4,43,28,-333
4,64,44,-330
4,73,64,-345
4,63,83,-362
4,48,80,-368
4,31,71,-362
4,19,48,-365
4,14,28,-372
4,8,16,-322
4,15,12,-295
4,24,22,-308
4,38,36,-324
4,60,51,-335
4,73,57,-356
4,76,65,-370
4,63,64,-365
4,43,56,-368
4,14,46,-368
4,-4,30,-361
4,1,16,-344
4,12,14,-317
4,31,19,-297
4,48,24,-306
5,63,28,-330
5,71,44,-338
5,63,56,-354
5,54,55,-376
5,41,48,-369
5,32,36,-369
5,23,33,-365
5,15,31,-353
5,15,30,-337
5,19,30,-311
5,31,32,-305
5,44,35,-313
5,54,38,-333
5,64,32,-345
5,70,35,-360
5,64,51,-377
5,54,57,-372
5,31,64,-367
5,9,59,-368
5,3,31,-356
5,16,12,-332
5,28,16,-305
5,41,23,-301
5,56,30,-317
5,63,48,-333
0,70,67,-353
0,60,54,-360
0,55,63,-367
0,39,57,-372
0,28,47,-364
0,19,31,-359
0,14,24,-348
0,24,24,-325
0,31,35,-317
0,39,35,-292
0,51,38,-320
0,54,48,-333
0,56,54,-356
0,60,56,-361
0,54,60,-372
0,47,57,-368
0,27,51,-345
0,16,41,-345
0,15,30,-338
0,22,25,-328
0,24,31,-313
0,35,32,-308
0,48,35,-327
0,60,51,-333
0,67,57,-357
1,63,65,-367
1,54,68,-377
1,39,70,-365
1,25,56,-365
1,15,35,-356
1,15,12,-345
1,17,12,-305
1,28,19,-296
1,41,31,-312
1,56,48,-332
1,71,56,-351
1,73,67,-359
1,56,71,-372
1,39,71,-368
1,24,63,-365
1,15,39,-365
1,9,22,-345
1,15,14,-320
1,24,24,-300
1,38,28,-308
1,55,39,-333
1,68,56,-345
1,75,71,-360
1,60,78,-365
1,40,70,-369
2,20,56,-367
2,12,40,-362
2,14,19,-356
2,17,17,-327
2,24,22,-298
2,36,28,-308
2,51,35,-324
2,63,49,-344
2,63,59,-357
2,56,70,-365
2,38,65,-369
2,24,60,-365
2,15,51,-368
2,19,28,-352
2,17,20,-328
2,24,19,-303
2,35,28,-306
2,44,33,-321
2,56,48,-338
2,63,56,-353
2,56,63,-369
2,51,63,-372
2,38,63,-365
2,15,63,-362
2,14,38,-353
3,15,25,-332
3,19,22,-314
3,31,24,-301
3,41,25,-317
3,51,44,-329
3,62,55,-352
3,63,64,-364
3,54,73,-375
3,46,68,-372
3,28,67,-362
3,12,48,-362
3,8,28,-349
3,15,11,-322
3,24,12,-301
3,35,23,-312
3,51,36,-328
3,67,57,-337
3,71,76,-362
3,57,84,-368
3,44,73,-368
3,28,62,-365
3,14,44,-360
3,12,30,-353
3,15,15,-327
3,24,19,-296
4,33,30,-305
4,44,35,-330
4,59,51,-336
4,63,62,-353
4,62,67,-370
4,47,67,-372
4,35,59,-369
4,22,54,-360
4,15,36,-352
4,16,30,-337
4,24,24,-320
4,30,31,-311
4,40,36,-320
4,46,44,-327
4,60,55,-345
4,60,63,-353
4,57,71,-375
4,47,67,-369
4,32,62,-365
4,15,49,-361
4,12,25,-360
4,17,15,-320
4,24,22,-298
4,38,30,-308
4,49,41,-324
5,63,56,-349
5,70,71,-357
5,60,73,-369
5,40,72,-369
5,28,60,-362
5,16,44,-360
5,16,25,-353
5,17,19,-319
5,20,22,-301
5,36,31,-311
5,47,44,-325
5,63,59,-345
5,67,64,-357
5,62,71,-368
5,46,67,-369
5,31,57,-361
5,19,56,-356
5,15,39,-351
5,19,17,-336
5,22,15,-304
5,28,19,-311
5,40,31,-329
5,59,48,-330
5,65,67,-357
5,67,81,-365
0,51,81,-369
0,35,64,-354
0,17,48,-359
0,12,30,-359
0,14,12,-336
0,17,7,-297
0,28,16,-304
0,39,33,-330
0,56,60,-343
0,92,75,-353
0,63,81,-365
0,51,78,-370
0,36,63,-367
0,19,46,-361
0,15,30,-356
0,17,22,-336
0,20,15,-312
0,27,27,-301
0,43,35,-322
0,54,48,-328
0,63,63,-351
0,60,72,-360
0,51,72,-370
0,41,65,-369
0,19,52,-349
1,15,40,-360
1,14,28,-349
1,15,16,-308
1,24,19,-297
1,39,24,-320
1,55,40,-330
1,71,60,-360
1,70,76,-369
1,56,81,-369
1,38,73,-361
1,17,56,-360
1,11,39,-360
1,15,17,-349
1,20,12,-309
1,35,19,-305
1,47,27,-320
1,56,46,-336
1,60,64,-344
1,55,71,-361
1,46,67,-372
1,36,63,-361
1,31,49,-362
1,22,44,-360
1,24,25,-352
1,23,19,-317
2,24,19,-303
2,31,24,-313
2,41,38,-328
2,56,51,-345
2,63,60,-360
2,59,70,-372
2,48,67,-365
2,28,63,-361
2,9,51,-360
2,8,30,-354
2,22,15,-328
2,32,17,-305
2,40,28,-306
2,46,33,-321
2,48,44,-333
2,56,56,-360
2,52,63,-360
2,46,56,-368
2,31,56,-360
2,19,47,-360
2,12,31,-360
2,14,24,-335
2,19,23,-301
2,38,19,-319
2,51,24,-324
3,63,38,-340
3,62,49,-354
3,48,60,-364
3,30,65,-367
3,19,63,-361
3,15,49,-361
3,19,35,-349
3,27,24,-328
3,25,15,-308
3,33,14,-313
3,39,24,-321
3,49,30,-340
3,51,44,-359
3,48,56,-368
3,41,67,-370
3,31,73,-361
3,15,63,-368
3,12,44,-356
3,15,25,-328
3,17,7,-300
3,32,-1,-311
3,41,14,-320
3,51,30,-330
3,56,49,-360
3,54,65,-367
4,41,76,-370
4,31,76,-364
4,12,57,-369
4,9,36,-356
4,9,14,-337
4,16,3,-308
4,28,3,-309
4,41,17,-328
4,48,38,-335
4,56,54,-353
4,54,68,-369
4,38,76,-361
4,25,64,-362
4,15,48,-361
4,9,35,-360
4,16,14,-341
4,17,7,-297
4,24,9,-311
4,36,22,-333
4,51,39,-332
4,64,48,-354
4,60,65,-373
4,43,71,-365
4,28,64,-362
4,7,56,-362
5,1,31,-361
5,9,12,-329
5,25,3,-313
5,39,19,-303
5,44,22,-320
5,49,39,-328
5,51,48,-345
5,46,65,-372
5,38,67,-368
5,28,57,-356
5,24,47,-367
5,8,48,-362
5,15,28,-351
5,16,16,-317
5,23,19,-301
5,39,15,-320
5,48,31,-320
5,59,48,-348
5,56,57,-368
5,44,67,-365
5,25,64,-360
5,12,56,-365
5,12,44,-360
5,12,35,-336
5,15,24,-317
0,24,16,-308
0,35,15,-316
0,54,28,-338
0,60,49,-352
0,55,63,-368
0,44,76,-372
0,31,78,-360
0,15,63,-360
0,12,48,-356
0,31,25,-341
0,14,19,-306
0,19,17,-306
0,39,17,-314
0,48,33,-333
0,55,54,-340
0,56,63,-359
0,49,71,-373
0,33,67,-365
0,16,71,-364
0,11,60,-360
0,15,48,-349
0,15,39,-329
0,24,32,-311
0,35,30,-309
0,49,30,-333
1,60,38,-341
1,60,51,-354
1,55,60,-361
1,41,63,-359
1,25,75,-362
1,16,78,-361
1,9,67,-338
1,9,47,-322
1,24,40,-316
1,35,41,-320
1,51,44,-340
1,63,46,-349
1,67,44,-359
1,63,56,-369
1,51,63,-360
1,32,71,-369
1,17,71,-346
1,20,63,-336
1,22,49,-330
1,20,47,-311
1,38,43,-324
1,51,39,-338
1,64,41,-344
1,67,57,-356
1,56,64,-365
2,44,76,-360
2,22,78,-362
2,19,67,-360
2,19,47,-349
2,20,39,-312
2,24,31,-303
2,44,24,-324
2,56,28,-330
2,64,48,-344
2,67,63,-368
2,59,76,-365
2,43,83,-361
2,17,76,-361
2,15,52,-354
2,19,35,-340
2,20,23,-319
2,25,20,-309
2,44,25,-321
2,51,39,-333
2,63,51,-345
2,60,64,-360
2,56,71,-361
2,49,65,-364
2,31,64,-361
2,16,55,-360
3,17,39,-351
3,19,30,-329
3,25,24,-309
3,38,30,-317
3,51,33,-328
3,62,44,-336
3,68,57,-353
3,56,65,-360
3,46,63,-369
3,38,64,-360
3,25,56,-357
3,17,48,-353
3,24,39,-346
3,25,31,-305
3,38,27,-301
3,56,20,-328
3,64,35,-330
3,63,51,-359
3,55,71,-370
3,51,72,-361
3,40,72,-362
3,24,63,-365
3,23,40,-360
3,23,30,-325
3,28,24,-304
4,41,23,-317
4,51,28,-324
4,64,40,-336
4,67,60,-353
4,54,72,-369
4,48,71,-365
4,40,70,-356
4,28,59,-361
4,24,39,-353
4,24,31,-333
4,28,22,-308
4,38,30,-305
4,56,33,-324
4,67,44,-336
4,71,60,-346
4,60,70,-362
4,49,68,-365
4,35,60,-361
4,24,51,-359
4,24,39,-361
4,28,30,-333
4,31,30,-298
4,44,31,-308
4,54,36,-321
4,67,48,-345
5,63,60,-361
5,65,67,-364
5,57,64,-365
5,35,62,-362
5,24,51,-364
5,22,35,-356
5,24,30,-321
5,30,25,-301
5,41,25,-317
5,60,33,-330
5,70,48,-340
5,68,67,-360
5,63,71,-367
5,48,65,-369
5,31,60,-365
5,22,47,-362
5,25,36,-352
5,31,28,-320
5,39,31,-304
5,41,31,-316
5,48,41,-329
5,62,52,-337
5,63,65,-353
5,60,70,-364
5,52,67,-368
0,40,59,-365
0,25,44,-356
0,24,38,-346
0,24,28,-316
0,31,25,-295
0,39,28,-317
0,56,39,-335
0,71,56,-346
0,72,70,-364
0,71,70,-368
0,51,67,-368
0,31,55,-362
0,19,44,-356
0,24,25,-344
0,31,22,-313
0,41,24,-301
0,51,32,-314
0,54,47,-328
0,59,60,-348
0,62,71,-359
0,63,76,-376
0,63,70,-365
0,51,55,-365
0,33,35,-360
0,17,12,-352
1,19,9,-320
1,31,19,-308
1,48,35,-317
1,62,49,-328
1,67,63,-336
1,63,63,-352
1,56,57,-368
1,46,48,-367
1,40,47,-368
1,31,52,-360
1,31,48,-354
1,31,39,-336
1,32,35,-324
1,38,39,-308
1,35,39,-317
1,49,35,-320
1,51,41,-344
1,55,55,-360
1,51,59,-367
1,47,60,-364
1,44,55,-361
1,30,56,-362
1,19,39,-360
1,24,31,-335
1,30,31,-313
2,40,33,-313
2,49,31,-317
2,54,39,-335
2,60,51,-341
2,57,60,-365
2,56,63,-370
2,47,62,-365
2,28,59,-365
2,19,41,-365
2,20,25,-344
2,25,27,-301
2,35,27,-305
2,47,30,-312
2,57,39,-332
2,63,54,-344
2,67,60,-360
2,56,63,-373
2,44,56,-381
2,31,51,-367
2,24,48,-361
2,27,35,-351
2,33,19,-317
2,44,24,-303
2,48,33,-317
2,57,44,-327
3,63,55,-340
3,67,63,-356
3,60,63,-369
3,49,54,-364
3,35,54,-365
3,25,51,-360
3,25,38,-349
3,35,24,-330
3,38,27,-308
3,44,35,-313
3,54,44,-320
3,55,56,-333
3,60,56,-346
3,60,62,-370
3,56,62,-372
3,54,57,-368
3,39,54,-365
3,27,44,-345
3,28,35,-336
3,28,28,-319
3,39,36,-306
3,48,40,-314
3,55,48,-320
3,57,60,-336
3,51,63,-356
4,49,57,-373
4,51,51,-370
4,48,49,-362
4,36,49,-365
4,28,41,-359
4,31,35,-337
4,31,35,-314
4,39,35,-308
4,48,38,-317
4,51,48,-324
4,52,57,-349
4,59,63,-362
4,55,55,-372
4,49,49,-370
4,35,62,-359
4,22,52,-365
4,24,39,-349
4,31,28,-320
4,39,28,-305
4,44,31,-313
4,52,41,-328
4,65,60,-340
4,60,63,-356
4,55,63,-375
4,44,56,-369
5,35,57,-360
5,31,47,-361
5,28,35,-345
5,35,28,-337
5,31,27,-312
5,38,32,-305
5,48,40,-324
5,56,57,-336
5,56,64,-343
5,57,64,-367
5,55,60,-372
5,41,59,-367
5,28,51,-367
5,22,40,-352
5,25,30,-335
5,32,24,-328
5,35,31,-308
5,41,32,-308
5,46,44,-324
5,48,56,-341
5,57,63,-345
5,62,63,-372
5,56,56,-376
5,46,48,-370
5,22,52,-368
0,15,31,-369
0,19,16,-305
0,22,16,-282
0,31,30,-308
0,44,44,-335
0,59,67,-340
0,72,72,-353
0,72,60,-362
0,59,41,-368
0,3,28,-367
0,7,39,-353
0,4,44,-369
0,7,39,-333
0,16,31,-301
0,35,25,-313
0,56,23,-328
0,64,48,-336
0,72,64,-354
0,63,80,-360
0,39,72,-365
0,24,48,-367
0,12,46,-362
0,8,31,-349
0,12,28,-313
0,28,30,-322
1,51,27,-337
1,63,44,-329
1,62,60,-345
1,46,72,-346
1,31,60,-360
1,19,51,-360
1,19,44,-365
1,28,44,-351
1,46,38,-343
1,55,35,-337
