包头,x,y,z,状态,休息,采食,活动,爬跨,反刍,其他,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
4,12,215,-304,300,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,20,207,-305,300,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,31,201,-313,300,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,38,200,-321,300,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,33,196,-316,300,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,28,204,-314,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,24,208,-320,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,17,217,-328,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,25,217,-317,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,30,220,-308,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,22,216,-309,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,16,211,-312,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,17,204,-306,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,23,190,-305,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,23,182,-308,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,27,179,-311,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,39,192,-313,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,49,206,-312,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,51,224,-301,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,47,231,-298,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,41,233,-303,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,31,227,-300,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,30,224,-300,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,28,217,-304,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,30,220,-304,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,35,224,-305,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,44,230,-297,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,40,239,-292,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,39,240,-296,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,38,230,-298,250,34,34,23,0,44,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,39,219,-301,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,46,215,-308,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,55,224,-297,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,60,236,-290,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,56,236,-297,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,51,236,-301,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,46,238,-301,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,48,236,-298,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,48,248,-297,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,64,255,-290,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,46,257,-287,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,54,262,-287,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,56,252,-295,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,62,239,-304,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,67,230,-301,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,68,219,-288,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,63,216,-287,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,48,222,-292,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,41,241,-300,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,46,262,-296,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,60,283,-290,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,64,281,-297,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,60,259,-292,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,54,246,-295,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,46,244,-305,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,47,227,-317,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,48,216,-327,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,59,216,-320,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,78,241,-297,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,79,263,-304,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,63,248,-304,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,71,224,-276,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,72,188,-285,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,36,143,-301,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,20,175,-269,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,12,259,-268,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,3,296,-313,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,8,248,-329,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,48,192,-336,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,105,144,-336,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,127,99,-335,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,86,118,-300,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,39,243,-272,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,12,336,-272,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,-8,334,-290,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,3,260,-332,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,36,131,-351,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,76,83,-369,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,126,110,-377,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,143,231,-324,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,103,313,-272,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,51,320,-272,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,17,255,-280,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,8,192,-289,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,28,155,-290,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,65,161,-292,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,83,196,-282,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,70,235,-296,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,40,232,-313,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,31,212,-333,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,40,201,-335,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,60,222,-320,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,65,244,-311,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,63,243,-320,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,57,227,-321,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,51,239,-316,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,56,255,-290,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,55,247,-276,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,54,241,-285,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,55,231,-282,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,57,215,-289,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,54,235,-285,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,54,263,-271,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,55,281,-261,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,49,270,-279,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,47,248,-301,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,51,220,-317,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,51,185,-333,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,49,177,-336,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,48,225,-333,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,49,280,-320,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,51,321,-306,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,49,339,-295,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,44,337,-292,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,39,324,-295,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,33,279,-282,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,40,236,-265,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,51,222,-276,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,56,224,-298,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,56,243,-306,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,57,265,-281,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,48,313,-281,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,32,340,-288,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,19,339,-292,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,12,315,-265,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,-4,291,-249,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,0,303,-228,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,-17,295,-237,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,-24,271,-257,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,3,268,-240,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,25,280,-217,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,28,312,-202,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,25,337,-194,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,24,342,-191,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,14,321,-201,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-2,307,-213,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-32,308,-248,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-48,304,-266,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-34,294,-282,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-13,297,-298,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,17,320,-301,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,32,356,-276,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,23,376,-241,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,7,355,-232,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-4,318,-252,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-5,275,-250,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-13,260,-237,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-20,286,-241,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-25,323,-247,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-10,327,-260,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,12,319,-257,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,28,316,-245,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,23,318,-242,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,14,319,-257,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,12,328,-260,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,16,343,-242,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,19,343,-224,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,19,329,-212,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,14,313,-207,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,7,304,-241,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,11,307,-282,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,35,319,-272,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,73,352,-237,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,78,398,-209,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,44,391,-207,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,12,364,-216,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,-2,329,-244,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,23,295,-257,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,57,295,-250,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,71,324,-241,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,79,348,-232,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,73,347,-239,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,64,337,-252,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,55,324,-258,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,51,326,-248,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,51,331,-239,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,51,335,-233,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,51,334,-241,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,51,331,-250,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,62,329,-256,250,34,34,23,0,50,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,116,233,-271,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,126,199,-296,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,131,195,-301,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,140,220,-284,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,147,252,-265,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,145,278,-255,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,142,289,-281,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,127,297,-306,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,118,291,-312,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,89,270,-314,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,63,225,-349,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,72,214,-368,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,92,252,-361,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,103,263,-354,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,99,251,-340,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,79,232,-333,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,56,225,-305,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,48,227,-281,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,46,238,-285,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,44,231,-282,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,43,223,-290,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,39,220,-313,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,40,224,-313,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,40,236,-301,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,48,244,-274,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,48,255,-241,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,44,268,-232,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,46,278,-221,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,40,300,-234,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,32,327,-271,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,25,340,-296,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,27,339,-313,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,17,348,-370,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,19,344,-351,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,9,327,-340,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-10,305,-345,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-29,248,-327,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-20,224,-265,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,17,222,-244,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,40,252,-221,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,51,291,-169,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,63,310,-109,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,51,332,-119,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,36,350,-149,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,28,359,-180,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,48,355,-212,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,57,352,-264,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,40,313,-337,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,25,281,-330,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,24,259,-308,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,24,224,-320,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,12,231,-348,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,6,332,-357,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,16,407,-345,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,23,416,-281,250,34,34,23,0,56,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
